section,row_type,item_id,field,value
problem_settings,setting,num_orders,num_orders,20
problem_settings,setting,num_customers,num_customers,20
problem_settings,setting,num_containers,num_containers,2
problem_settings,setting,num_transshipments,num_transshipments,2
problem_settings,setting,candidate_transshipment_nodes,candidate_transshipment_nodes,"[3, 4]"
problem_settings,setting,owned_num_tractors,owned_num_tractors,1
problem_settings,setting,owned_num_trailers,owned_num_trailers,1
problem_settings,setting,warehouse_num_vans,warehouse_num_vans,"{3: 3, 4: 3}"
problem_settings,setting,drones_per_van,drones_per_van,2
problem_settings,setting,warehouse_num_drones,warehouse_num_drones,"{3: 6, 4: 6}"
problem_settings,setting,owned_num_vans,owned_num_vans,6
problem_settings,setting,owned_num_drones,owned_num_drones,12
problem_settings,setting,van_home,van_home,"{'van_0': 3, 'van_1': 3, 'van_2': 3, 'van_3': 4, 'van_4': 4, 'van_5': 4}"
problem_settings,setting,drone_initial_carrier,drone_initial_carrier,"{'drone_0': 'van_0', 'drone_1': 'van_0', 'drone_2': 'van_1', 'drone_3': 'van_1', 'drone_4': 'van_2', 'drone_5': 'van_2', 'drone_6': 'van_3', 'drone_7': 'van_3', 'drone_8': 'van_4', 'drone_9': 'van_4', 'drone_10': 'van_5', 'drone_11': 'van_5'}"
problem_settings,setting,drone_home_warehouse,drone_home_warehouse,"{'drone_0': 3, 'drone_1': 3, 'drone_2': 3, 'drone_3': 3, 'drone_4': 3, 'drone_5': 3, 'drone_6': 4, 'drone_7': 4, 'drone_8': 4, 'drone_9': 4, 'drone_10': 4, 'drone_11': 4}"
problem_settings,setting,used_tractors,used_tractors,1
problem_settings,setting,used_trailers,used_trailers,1
problem_settings,setting,used_vans,used_vans,2
problem_settings,setting,used_drones,used_drones,2
problem_settings,setting,used_drone_sorties,used_drone_sorties,5
problem_settings,setting,number_of_same_van_sorties,number_of_same_van_sorties,4
problem_settings,setting,number_of_cross_van_sorties,number_of_cross_van_sorties,1
problem_settings,setting,number_of_multi_customer_sorties,number_of_multi_customer_sorties,4
problem_settings,setting,active_vans_for_routes_png,active_vans_for_routes_png,"['van_0', 'van_1']"
problem_settings,setting,inactive_vans_not_plotted,inactive_vans_not_plotted,['van_2']
problem_settings,setting,distance_metric,distance_metric,Euclidean distance
problem_settings,setting,ground_distance_factor,ground_distance_factor,1.0
problem_settings,setting,tractor_speed_kmph,tractor_speed_kmph,30.0
problem_settings,setting,van_speed_kmph,van_speed_kmph,40.0
problem_settings,setting,drone_speed_kmph,drone_speed_kmph,80.0
problem_settings,setting,van_capacity_kg,van_capacity_kg,500.0
problem_settings,setting,drone_capacity_kg,drone_capacity_kg,30.0
problem_settings,setting,drone_endurance_km,drone_endurance_km,90.0
problem_settings,setting,drone_battery_capacity_kwh,drone_battery_capacity_kwh,13.8
problem_settings,setting,drone_payload_energy_coeff_rou,drone_payload_energy_coeff_rou,0.5
problem_settings,setting,drone_base_energy_coeff_rou1,drone_base_energy_coeff_rou1,0.18
problem_settings,setting,drone_self_weight_kg,drone_self_weight_kg,5.0
problem_settings,setting,tractor_cost_per_km,tractor_cost_per_km,1.93
problem_settings,setting,van_cost_per_km,van_cost_per_km,0.875
problem_settings,setting,drone_cost_per_km,drone_cost_per_km,0.052
problem_settings,setting,tractor_fixed_cost,tractor_fixed_cost,166.0
problem_settings,setting,van_fixed_cost,van_fixed_cost,59.0
problem_settings,setting,drone_fixed_cost,drone_fixed_cost,169.0
problem_settings,setting,default_time_window,default_time_window,"(0.0, 360.0)"
problem_settings,setting,customer_service_time_min,customer_service_time_min,0.0
problem_settings,setting,drone_energy_formula,drone_energy_formula,energy += [rou * (pickup_load + delivery_load + drone_self_weight) + rou1] * flight_hours
problem_settings,setting,waiting_cost_in_objective,waiting_cost_in_objective,False
problem_settings,setting,used_drones_note,used_drones_note,physical drone count after assigning drone_id to sorties
nodes_orders,node,0,node_id,0
nodes_orders,node,0,node_type,port
nodes_orders,node,0,x,5.0
nodes_orders,node,0,y,5.0
nodes_orders,node,0,delivery_demand,
nodes_orders,node,0,pickup_demand,
nodes_orders,node,0,time_window,
nodes_orders,node,0,service_time,
nodes_orders,node,0,drone_eligible,
nodes_orders,node,0,high_floor,
nodes_orders,node,0,order_id,
nodes_orders,node,0,container_id,
nodes_orders,node,0,assigned_transshipment,
nodes_orders,node,1,node_id,1
nodes_orders,node,1,node_type,tractor_depot
nodes_orders,node,1,x,0.0
nodes_orders,node,1,y,12.0
nodes_orders,node,1,delivery_demand,
nodes_orders,node,1,pickup_demand,
nodes_orders,node,1,time_window,
nodes_orders,node,1,service_time,
nodes_orders,node,1,drone_eligible,
nodes_orders,node,1,high_floor,
nodes_orders,node,1,order_id,
nodes_orders,node,1,container_id,
nodes_orders,node,1,assigned_transshipment,
nodes_orders,node,2,node_id,2
nodes_orders,node,2,node_type,trailer_depot
nodes_orders,node,2,x,8.0
nodes_orders,node,2,y,18.0
nodes_orders,node,2,delivery_demand,
nodes_orders,node,2,pickup_demand,
nodes_orders,node,2,time_window,
nodes_orders,node,2,service_time,
nodes_orders,node,2,drone_eligible,
nodes_orders,node,2,high_floor,
nodes_orders,node,2,order_id,
nodes_orders,node,2,container_id,
nodes_orders,node,2,assigned_transshipment,
nodes_orders,node,3,node_id,3
nodes_orders,node,3,node_type,warehouse
nodes_orders,node,3,x,28.0
nodes_orders,node,3,y,24.0
nodes_orders,node,3,delivery_demand,
nodes_orders,node,3,pickup_demand,
nodes_orders,node,3,time_window,
nodes_orders,node,3,service_time,
nodes_orders,node,3,drone_eligible,
nodes_orders,node,3,high_floor,
nodes_orders,node,3,order_id,
nodes_orders,node,3,container_id,
nodes_orders,node,3,assigned_transshipment,
nodes_orders,node,4,node_id,4
nodes_orders,node,4,node_type,warehouse
nodes_orders,node,4,x,48.0
nodes_orders,node,4,y,18.0
nodes_orders,node,4,delivery_demand,
nodes_orders,node,4,pickup_demand,
nodes_orders,node,4,time_window,
nodes_orders,node,4,service_time,
nodes_orders,node,4,drone_eligible,
nodes_orders,node,4,high_floor,
nodes_orders,node,4,order_id,
nodes_orders,node,4,container_id,
nodes_orders,node,4,assigned_transshipment,
nodes_orders,node,5,node_id,5
nodes_orders,node,5,node_type,customer
nodes_orders,node,5,x,45.28011008790642
nodes_orders,node,5,y,27.310651349090303
nodes_orders,node,5,delivery_demand,19.0
nodes_orders,node,5,pickup_demand,17.0
nodes_orders,node,5,time_window,"(0.0, 360.0)"
nodes_orders,node,5,service_time,0.0
nodes_orders,node,5,drone_eligible,True
nodes_orders,node,5,high_floor,False
nodes_orders,node,5,order_id,0
nodes_orders,node,5,container_id,0
nodes_orders,node,5,assigned_transshipment,3
nodes_orders,node,6,node_id,6
nodes_orders,node,6,node_type,customer
nodes_orders,node,6,x,48.91971055618944
nodes_orders,node,6,y,38.684193278612014
nodes_orders,node,6,delivery_demand,9.0
nodes_orders,node,6,pickup_demand,4.0
nodes_orders,node,6,time_window,"(0.0, 360.0)"
nodes_orders,node,6,service_time,0.0
nodes_orders,node,6,drone_eligible,True
nodes_orders,node,6,high_floor,True
nodes_orders,node,6,order_id,1
nodes_orders,node,6,container_id,1
nodes_orders,node,6,assigned_transshipment,3
nodes_orders,node,7,node_id,7
nodes_orders,node,7,node_type,customer
nodes_orders,node,7,x,16.049625959168928
nodes_orders,node,7,y,50.92738347201726
nodes_orders,node,7,delivery_demand,3.0
nodes_orders,node,7,pickup_demand,16.0
nodes_orders,node,7,time_window,"(0.0, 360.0)"
nodes_orders,node,7,service_time,0.0
nodes_orders,node,7,drone_eligible,True
nodes_orders,node,7,high_floor,False
nodes_orders,node,7,order_id,2
nodes_orders,node,7,container_id,0
nodes_orders,node,7,assigned_transshipment,3
nodes_orders,node,8,node_id,8
nodes_orders,node,8,node_type,customer
nodes_orders,node,8,x,44.729007185585175
nodes_orders,node,8,y,42.586829432185965
nodes_orders,node,8,delivery_demand,17.0
nodes_orders,node,8,pickup_demand,0.0
nodes_orders,node,8,time_window,"(0.0, 360.0)"
nodes_orders,node,8,service_time,0.0
nodes_orders,node,8,drone_eligible,True
nodes_orders,node,8,high_floor,False
nodes_orders,node,8,order_id,3
nodes_orders,node,8,container_id,1
nodes_orders,node,8,assigned_transshipment,3
nodes_orders,node,9,node_id,9
nodes_orders,node,9,node_type,customer
nodes_orders,node,9,x,17.508886205048473
nodes_orders,node,9,y,27.816981267404955
nodes_orders,node,9,delivery_demand,13.0
nodes_orders,node,9,pickup_demand,16.0
nodes_orders,node,9,time_window,"(0.0, 360.0)"
nodes_orders,node,9,service_time,0.0
nodes_orders,node,9,drone_eligible,True
nodes_orders,node,9,high_floor,False
nodes_orders,node,9,order_id,4
nodes_orders,node,9,container_id,0
nodes_orders,node,9,assigned_transshipment,3
nodes_orders,node,10,node_id,10
nodes_orders,node,10,node_type,customer
nodes_orders,node,10,x,27.944315042000994
nodes_orders,node,10,y,48.77765950933848
nodes_orders,node,10,delivery_demand,14.0
nodes_orders,node,10,pickup_demand,16.0
nodes_orders,node,10,time_window,"(0.0, 360.0)"
nodes_orders,node,10,service_time,0.0
nodes_orders,node,10,drone_eligible,True
nodes_orders,node,10,high_floor,False
nodes_orders,node,10,order_id,5
nodes_orders,node,10,container_id,1
nodes_orders,node,10,assigned_transshipment,3
nodes_orders,node,11,node_id,11
nodes_orders,node,11,node_type,customer
nodes_orders,node,11,x,39.68620016346858
nodes_orders,node,11,y,44.20151098391652
nodes_orders,node,11,delivery_demand,2.0
nodes_orders,node,11,pickup_demand,16.0
nodes_orders,node,11,time_window,"(0.0, 360.0)"
nodes_orders,node,11,service_time,0.0
nodes_orders,node,11,drone_eligible,True
nodes_orders,node,11,high_floor,True
nodes_orders,node,11,order_id,6
nodes_orders,node,11,container_id,0
nodes_orders,node,11,assigned_transshipment,3
nodes_orders,node,12,node_id,12
nodes_orders,node,12,node_type,customer
nodes_orders,node,12,x,31.066810549575237
nodes_orders,node,12,y,17.998503758530184
nodes_orders,node,12,delivery_demand,6.0
nodes_orders,node,12,pickup_demand,13.0
nodes_orders,node,12,time_window,"(0.0, 360.0)"
nodes_orders,node,12,service_time,0.0
nodes_orders,node,12,drone_eligible,True
nodes_orders,node,12,high_floor,False
nodes_orders,node,12,order_id,7
nodes_orders,node,12,container_id,1
nodes_orders,node,12,assigned_transshipment,3
nodes_orders,node,13,node_id,13
nodes_orders,node,13,node_type,customer
nodes_orders,node,13,x,35.8471458416809
nodes_orders,node,13,y,10.807959268583714
nodes_orders,node,13,delivery_demand,16.0
nodes_orders,node,13,pickup_demand,9.0
nodes_orders,node,13,time_window,"(0.0, 360.0)"
nodes_orders,node,13,service_time,0.0
nodes_orders,node,13,drone_eligible,True
nodes_orders,node,13,high_floor,True
nodes_orders,node,13,order_id,8
nodes_orders,node,13,container_id,0
nodes_orders,node,13,assigned_transshipment,3
nodes_orders,node,14,node_id,14
nodes_orders,node,14,node_type,customer
nodes_orders,node,14,x,47.58814039568103
nodes_orders,node,14,y,35.793233561370855
nodes_orders,node,14,delivery_demand,17.0
nodes_orders,node,14,pickup_demand,14.0
nodes_orders,node,14,time_window,"(0.0, 360.0)"
nodes_orders,node,14,service_time,0.0
nodes_orders,node,14,drone_eligible,True
nodes_orders,node,14,high_floor,False
nodes_orders,node,14,order_id,9
nodes_orders,node,14,container_id,1
nodes_orders,node,14,assigned_transshipment,3
nodes_orders,node,15,node_id,15
nodes_orders,node,15,node_type,customer
nodes_orders,node,15,x,44.59777282367107
nodes_orders,node,15,y,23.599142597714206
nodes_orders,node,15,delivery_demand,9.0
nodes_orders,node,15,pickup_demand,5.0
nodes_orders,node,15,time_window,"(0.0, 360.0)"
nodes_orders,node,15,service_time,0.0
nodes_orders,node,15,drone_eligible,True
nodes_orders,node,15,high_floor,True
nodes_orders,node,15,order_id,10
nodes_orders,node,15,container_id,0
nodes_orders,node,15,assigned_transshipment,3
nodes_orders,node,16,node_id,16
nodes_orders,node,16,node_type,customer
nodes_orders,node,16,x,53.740015048980844
nodes_orders,node,16,y,47.297329338176695
nodes_orders,node,16,delivery_demand,16.0
nodes_orders,node,16,pickup_demand,16.0
nodes_orders,node,16,time_window,"(0.0, 360.0)"
nodes_orders,node,16,service_time,0.0
nodes_orders,node,16,drone_eligible,True
nodes_orders,node,16,high_floor,False
nodes_orders,node,16,order_id,11
nodes_orders,node,16,container_id,1
nodes_orders,node,16,assigned_transshipment,3
nodes_orders,node,17,node_id,17
nodes_orders,node,17,node_type,customer
nodes_orders,node,17,x,45.47049037417176
nodes_orders,node,17,y,16.564103145486573
nodes_orders,node,17,delivery_demand,17.0
nodes_orders,node,17,pickup_demand,11.0
nodes_orders,node,17,time_window,"(0.0, 360.0)"
nodes_orders,node,17,service_time,0.0
nodes_orders,node,17,drone_eligible,True
nodes_orders,node,17,high_floor,False
nodes_orders,node,17,order_id,12
nodes_orders,node,17,container_id,0
nodes_orders,node,17,assigned_transshipment,3
nodes_orders,node,18,node_id,18
nodes_orders,node,18,node_type,customer
nodes_orders,node,18,x,32.06900316026247
nodes_orders,node,18,y,9.927365694638066
nodes_orders,node,18,delivery_demand,8.0
nodes_orders,node,18,pickup_demand,9.0
nodes_orders,node,18,time_window,"(0.0, 360.0)"
nodes_orders,node,18,service_time,0.0
nodes_orders,node,18,drone_eligible,True
nodes_orders,node,18,high_floor,False
nodes_orders,node,18,order_id,13
nodes_orders,node,18,container_id,1
nodes_orders,node,18,assigned_transshipment,3
nodes_orders,node,19,node_id,19
nodes_orders,node,19,node_type,customer
nodes_orders,node,19,x,18.634448158904558
nodes_orders,node,19,y,38.054153942668
nodes_orders,node,19,delivery_demand,18.0
nodes_orders,node,19,pickup_demand,10.0
nodes_orders,node,19,time_window,"(0.0, 360.0)"
nodes_orders,node,19,service_time,0.0
nodes_orders,node,19,drone_eligible,True
nodes_orders,node,19,high_floor,False
nodes_orders,node,19,order_id,14
nodes_orders,node,19,container_id,0
nodes_orders,node,19,assigned_transshipment,3
nodes_orders,node,20,node_id,20
nodes_orders,node,20,node_type,customer
nodes_orders,node,20,x,44.02477270403614
nodes_orders,node,20,y,50.57042822710524
nodes_orders,node,20,delivery_demand,6.0
nodes_orders,node,20,pickup_demand,11.0
nodes_orders,node,20,time_window,"(0.0, 360.0)"
nodes_orders,node,20,service_time,0.0
nodes_orders,node,20,drone_eligible,True
nodes_orders,node,20,high_floor,True
nodes_orders,node,20,order_id,15
nodes_orders,node,20,container_id,1
nodes_orders,node,20,assigned_transshipment,3
nodes_orders,node,21,node_id,21
nodes_orders,node,21,node_type,customer
nodes_orders,node,21,x,26.010490399940533
nodes_orders,node,21,y,24.30022706553423
nodes_orders,node,21,delivery_demand,5.0
nodes_orders,node,21,pickup_demand,0.0
nodes_orders,node,21,time_window,"(0.0, 360.0)"
nodes_orders,node,21,service_time,0.0
nodes_orders,node,21,drone_eligible,True
nodes_orders,node,21,high_floor,False
nodes_orders,node,21,order_id,16
nodes_orders,node,21,container_id,0
nodes_orders,node,21,assigned_transshipment,3
nodes_orders,node,22,node_id,22
nodes_orders,node,22,node_type,customer
nodes_orders,node,22,x,32.19089988485974
nodes_orders,node,22,y,16.33673979970857
nodes_orders,node,22,delivery_demand,14.0
nodes_orders,node,22,pickup_demand,2.0
nodes_orders,node,22,time_window,"(0.0, 360.0)"
nodes_orders,node,22,service_time,0.0
nodes_orders,node,22,drone_eligible,True
nodes_orders,node,22,high_floor,True
nodes_orders,node,22,order_id,17
nodes_orders,node,22,container_id,1
nodes_orders,node,22,assigned_transshipment,3
nodes_orders,node,23,node_id,23
nodes_orders,node,23,node_type,customer
nodes_orders,node,23,x,17.58662472942528
nodes_orders,node,23,y,28.931016753941083
nodes_orders,node,23,delivery_demand,13.0
nodes_orders,node,23,pickup_demand,5.0
nodes_orders,node,23,time_window,"(0.0, 360.0)"
nodes_orders,node,23,service_time,0.0
nodes_orders,node,23,drone_eligible,True
nodes_orders,node,23,high_floor,True
nodes_orders,node,23,order_id,18
nodes_orders,node,23,container_id,0
nodes_orders,node,23,assigned_transshipment,3
nodes_orders,node,24,node_id,24
nodes_orders,node,24,node_type,customer
nodes_orders,node,24,x,21.757102009188017
nodes_orders,node,24,y,37.47181576603046
nodes_orders,node,24,delivery_demand,2.0
nodes_orders,node,24,pickup_demand,2.0
nodes_orders,node,24,time_window,"(0.0, 360.0)"
nodes_orders,node,24,service_time,0.0
nodes_orders,node,24,drone_eligible,True
nodes_orders,node,24,high_floor,False
nodes_orders,node,24,order_id,19
nodes_orders,node,24,container_id,1
nodes_orders,node,24,assigned_transshipment,3
container_tractor_trailer,container,0,origin_node,0
container_tractor_trailer,container,0,selected_transshipment,3
container_tractor_trailer,container,0,orders,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]"
container_tractor_trailer,container,0,customers,"[5, 7, 9, 11, 13, 15, 17, 19, 21, 23]"
container_tractor_trailer,container,1,origin_node,0
container_tractor_trailer,container,1,selected_transshipment,3
container_tractor_trailer,container,1,orders,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19]"
container_tractor_trailer,container,1,customers,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]"
stage1_drayage,depot,stage1,tractor_depot_node,1
stage1_drayage,depot,stage1,trailer_depot_node,2
stage1_drayage,depot,stage1,tractor_home,{'tractor_0': 1}
stage1_drayage,depot,stage1,trailer_home,{'trailer_0': 2}
stage1_drayage,tractor_route_event,tractor_0:0,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:0,sequence,0
stage1_drayage,tractor_route_event,tractor_0:0,node,1
stage1_drayage,tractor_route_event,tractor_0:0,event,depart_tractor_depot
stage1_drayage,tractor_route_event,tractor_0:0,trailer_id,
stage1_drayage,tractor_route_event,tractor_0:0,arrival_time,0.0
stage1_drayage,tractor_route_event,tractor_0:0,departure_time,0.0
stage1_drayage,tractor_route_event,tractor_0:0,haul_status,tractor_only
stage1_drayage,tractor_route_event,tractor_0:1,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:1,sequence,1
stage1_drayage,tractor_route_event,tractor_0:1,node,2
stage1_drayage,tractor_route_event,tractor_0:1,event,attach_trailer
stage1_drayage,tractor_route_event,tractor_0:1,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:1,arrival_time,20.0
stage1_drayage,tractor_route_event,tractor_0:1,departure_time,20.0
stage1_drayage,tractor_route_event,tractor_0:1,haul_status,empty_trailer
stage1_drayage,tractor_route_event,tractor_0:2,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:2,sequence,2
stage1_drayage,tractor_route_event,tractor_0:2,node,0
stage1_drayage,tractor_route_event,tractor_0:2,event,load_container
stage1_drayage,tractor_route_event,tractor_0:2,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:2,arrival_time,46.68332812825267
stage1_drayage,tractor_route_event,tractor_0:2,departure_time,46.68332812825267
stage1_drayage,tractor_route_event,tractor_0:2,haul_status,loaded_trailer
stage1_drayage,tractor_route_event,tractor_0:2,container_id,0
stage1_drayage,tractor_route_event,tractor_0:3,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:3,sequence,3
stage1_drayage,tractor_route_event,tractor_0:3,node,3
stage1_drayage,tractor_route_event,tractor_0:3,event,unload_container
stage1_drayage,tractor_route_event,tractor_0:3,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:3,arrival_time,106.34906368895787
stage1_drayage,tractor_route_event,tractor_0:3,departure_time,106.34906368895787
stage1_drayage,tractor_route_event,tractor_0:3,haul_status,empty_trailer
stage1_drayage,tractor_route_event,tractor_0:3,container_id,0
stage1_drayage,tractor_route_event,tractor_0:4,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:4,sequence,4
stage1_drayage,tractor_route_event,tractor_0:4,node,0
stage1_drayage,tractor_route_event,tractor_0:4,event,load_container
stage1_drayage,tractor_route_event,tractor_0:4,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:4,arrival_time,166.01479924966307
stage1_drayage,tractor_route_event,tractor_0:4,departure_time,166.01479924966307
stage1_drayage,tractor_route_event,tractor_0:4,haul_status,loaded_trailer
stage1_drayage,tractor_route_event,tractor_0:4,container_id,1
stage1_drayage,tractor_route_event,tractor_0:5,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:5,sequence,5
stage1_drayage,tractor_route_event,tractor_0:5,node,3
stage1_drayage,tractor_route_event,tractor_0:5,event,unload_container
stage1_drayage,tractor_route_event,tractor_0:5,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:5,arrival_time,225.68053481036827
stage1_drayage,tractor_route_event,tractor_0:5,departure_time,225.68053481036827
stage1_drayage,tractor_route_event,tractor_0:5,haul_status,empty_trailer
stage1_drayage,tractor_route_event,tractor_0:5,container_id,1
stage1_drayage,tractor_route_event,tractor_0:6,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:6,sequence,6
stage1_drayage,tractor_route_event,tractor_0:6,node,2
stage1_drayage,tractor_route_event,tractor_0:6,event,detach_trailer
stage1_drayage,tractor_route_event,tractor_0:6,trailer_id,trailer_0
stage1_drayage,tractor_route_event,tractor_0:6,arrival_time,267.4417608460105
stage1_drayage,tractor_route_event,tractor_0:6,departure_time,267.4417608460105
stage1_drayage,tractor_route_event,tractor_0:6,haul_status,tractor_only
stage1_drayage,tractor_route_event,tractor_0:7,tractor_id,tractor_0
stage1_drayage,tractor_route_event,tractor_0:7,sequence,7
stage1_drayage,tractor_route_event,tractor_0:7,node,1
stage1_drayage,tractor_route_event,tractor_0:7,event,return_tractor_depot
stage1_drayage,tractor_route_event,tractor_0:7,trailer_id,
stage1_drayage,tractor_route_event,tractor_0:7,arrival_time,287.4417608460105
stage1_drayage,tractor_route_event,tractor_0:7,departure_time,287.4417608460105
stage1_drayage,tractor_route_event,tractor_0:7,haul_status,tractor_only
stage1_drayage,container_route,0,origin,0
stage1_drayage,container_route,0,destination_warehouse,3
stage1_drayage,container_route,0,assigned_orders,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]"
stage1_drayage,container_route,0,customers,"[5, 7, 9, 11, 13, 15, 17, 19, 21, 23]"
stage1_drayage,container_route,0,tractor_id,tractor_0
stage1_drayage,container_route,0,trailer_id,trailer_0
stage1_drayage,container_route,0,service_sequence_index,0
stage1_drayage,container_route,0,load_start,46.68332812825267
stage1_drayage,container_route,0,load_complete,46.68332812825267
stage1_drayage,container_route,0,unload_start,106.34906368895787
stage1_drayage,container_route,0,unload_complete,106.34906368895787
stage1_drayage,container_route,1,origin,0
stage1_drayage,container_route,1,destination_warehouse,3
stage1_drayage,container_route,1,assigned_orders,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19]"
stage1_drayage,container_route,1,customers,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]"
stage1_drayage,container_route,1,tractor_id,tractor_0
stage1_drayage,container_route,1,trailer_id,trailer_0
stage1_drayage,container_route,1,service_sequence_index,1
stage1_drayage,container_route,1,load_start,166.01479924966307
stage1_drayage,container_route,1,load_complete,166.01479924966307
stage1_drayage,container_route,1,unload_start,225.68053481036827
stage1_drayage,container_route,1,unload_complete,225.68053481036827
stage1_drayage,warehouse_ready_time,3,ready_time,225.68053481036827
stage1_drayage,tractor_path,tractor_0,route,"[1, 2, 0, 3, 0, 3, 2, 1]"
stage1_drayage,tractor_trailer_segment,tractor_0:1,tractor_id,tractor_0
stage1_drayage,tractor_trailer_segment,tractor_0:1,segment_index,1
stage1_drayage,tractor_trailer_segment,tractor_0:1,from,1
stage1_drayage,tractor_trailer_segment,tractor_0:1,to,2
stage1_drayage,tractor_trailer_segment,tractor_0:1,from_event,depart_tractor_depot
stage1_drayage,tractor_trailer_segment,tractor_0:1,to_event,attach_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:1,trailer_id,trailer_0
stage1_drayage,tractor_trailer_segment,tractor_0:1,container_id,
stage1_drayage,tractor_trailer_segment,tractor_0:1,haul_status_from,tractor_only
stage1_drayage,tractor_trailer_segment,tractor_0:1,haul_status_to,empty_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:1,distance,10.0
stage1_drayage,tractor_trailer_segment,tractor_0:1,travel_time,20.0
stage1_drayage,tractor_trailer_segment,tractor_0:1,departure_time_from,0.0
stage1_drayage,tractor_trailer_segment,tractor_0:1,arrival_time_at_to,20.0
stage1_drayage,tractor_trailer_segment,tractor_0:1,departure_time_at_to,20.0
stage1_drayage,tractor_trailer_segment,tractor_0:2,tractor_id,tractor_0
stage1_drayage,tractor_trailer_segment,tractor_0:2,segment_index,2
stage1_drayage,tractor_trailer_segment,tractor_0:2,from,2
stage1_drayage,tractor_trailer_segment,tractor_0:2,to,0
stage1_drayage,tractor_trailer_segment,tractor_0:2,from_event,attach_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:2,to_event,load_container
stage1_drayage,tractor_trailer_segment,tractor_0:2,trailer_id,trailer_0
stage1_drayage,tractor_trailer_segment,tractor_0:2,container_id,0
stage1_drayage,tractor_trailer_segment,tractor_0:2,haul_status_from,empty_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:2,haul_status_to,loaded_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:2,distance,13.341664064126334
stage1_drayage,tractor_trailer_segment,tractor_0:2,travel_time,26.68332812825267
stage1_drayage,tractor_trailer_segment,tractor_0:2,departure_time_from,20.0
stage1_drayage,tractor_trailer_segment,tractor_0:2,arrival_time_at_to,46.68332812825267
stage1_drayage,tractor_trailer_segment,tractor_0:2,departure_time_at_to,46.68332812825267
stage1_drayage,tractor_trailer_segment,tractor_0:3,tractor_id,tractor_0
stage1_drayage,tractor_trailer_segment,tractor_0:3,segment_index,3
stage1_drayage,tractor_trailer_segment,tractor_0:3,from,0
stage1_drayage,tractor_trailer_segment,tractor_0:3,to,3
stage1_drayage,tractor_trailer_segment,tractor_0:3,from_event,load_container
stage1_drayage,tractor_trailer_segment,tractor_0:3,to_event,unload_container
stage1_drayage,tractor_trailer_segment,tractor_0:3,trailer_id,trailer_0
stage1_drayage,tractor_trailer_segment,tractor_0:3,container_id,0
stage1_drayage,tractor_trailer_segment,tractor_0:3,haul_status_from,loaded_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:3,haul_status_to,empty_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:3,distance,29.832867780352597
stage1_drayage,tractor_trailer_segment,tractor_0:3,travel_time,59.665735560705194
stage1_drayage,tractor_trailer_segment,tractor_0:3,departure_time_from,46.68332812825267
stage1_drayage,tractor_trailer_segment,tractor_0:3,arrival_time_at_to,106.34906368895787
stage1_drayage,tractor_trailer_segment,tractor_0:3,departure_time_at_to,106.34906368895787
stage1_drayage,tractor_trailer_segment,tractor_0:4,tractor_id,tractor_0
stage1_drayage,tractor_trailer_segment,tractor_0:4,segment_index,4
stage1_drayage,tractor_trailer_segment,tractor_0:4,from,3
stage1_drayage,tractor_trailer_segment,tractor_0:4,to,0
stage1_drayage,tractor_trailer_segment,tractor_0:4,from_event,unload_container
stage1_drayage,tractor_trailer_segment,tractor_0:4,to_event,load_container
stage1_drayage,tractor_trailer_segment,tractor_0:4,trailer_id,trailer_0
stage1_drayage,tractor_trailer_segment,tractor_0:4,container_id,1
stage1_drayage,tractor_trailer_segment,tractor_0:4,haul_status_from,empty_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:4,haul_status_to,loaded_trailer
stage1_drayage,tractor_trailer_segment,tractor_0:4,distance,29.832867780352597
stage1_drayage,tractor_trailer_segment,tractor_0:4,travel_time,59.665735560705194
stage1_drayage,tractor_trailer_segment,tractor_0:4,departure_time_from,106.34906368895787
stage1_drayage,tractor_trailer_segment,tractor_0:4,arrival_time_at_to,166.01479924966307
